field_1,fid,SciName,Longitude,Latitude,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa,datasetNam,layer,path,nutrientavailability,nutrientretention,rootingcapability,oxygenavailability,excesssalts,toxicity,workability
1181,3277,Geranium lucidum,-3.150567,56.650429,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,2956034773,NA,HUMAN_OBSERVATION,1994,5,22,1994-05-22,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1182,3271,Geranium lucidum,-4.35,37.04,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,COA,164172658,NA,PRESERVED_SPECIMEN,1994,5,24,1994-05-24,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1183,3272,Geranium lucidum,13.983014,58.695492,gass84,SWE,NA,PRESENT,100,ArtDatabanken,853617600,NA,HUMAN_OBSERVATION,1994,5,25,1994-05-25,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,2,1,1,1,2
1184,3278,Geranium lucidum,-2.714492,51.453351,fpwktinv,GBR,NA,PRESENT,70.7,BRERC,2959931752,NA,HUMAN_OBSERVATION,1994,5,25,1994-05-25,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,2,1,1,1,2
1185,3279,Geranium lucidum,-0.071995,51.984164,fpwktinv,GBR,NA,PRESENT,707.1,Hertfordshire Natural History Society Flora Group,2970565015,NA,HUMAN_OBSERVATION,1994,5,28,1994-05-28,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1186,3285,Geranium lucidum,-0.065427,51.984506,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3100637383,NA,HUMAN_OBSERVATION,1994,5,28,1994-05-28,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1187,3284,Geranium lucidum,11.757806,58.315838,"cdround,gass84",SWE,NA,PRESENT,100,F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora,3050260127,NA,HUMAN_OBSERVATION,1994,5,29,1994-05-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
1188,3290,Geranium lucidum,14.258994,56.149012,"cdround,gass84",SWE,NA,PRESENT,100,Lunds Botaniska f<U+FFFD>rening,1438331870,NA,HUMAN_OBSERVATION,1994,6,16,1994-06-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
1189,3291,Geranium lucidum,-5.156,43.076,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,LEB,1851363006,NA,PRESERVED_SPECIMEN,1994,6,19,1994-06-19,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,4,1,1,1,4
1190,3292,Geranium lucidum,-3.79,41.47,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,MAF,2592082034,NA,PRESERVED_SPECIMEN,1994,6,22,1994-06-22,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,2,2
1191,3293,Geranium lucidum,12.328191,58.279531,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,853261933,NA,HUMAN_OBSERVATION,1994,7,6,1994-07-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
1192,3294,Geranium lucidum,-0.177426,51.844221,fpwktinv,GBR,1,PRESENT,70.7,BSBI,3106774157,NA,HUMAN_OBSERVATION,1994,7,17,1994-07-17,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,2,2,2,2
1193,3297,Geranium lucidum,-3.808919,50.626793,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3098869649,NA,HUMAN_OBSERVATION,1994,8,3,1994-08-03,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,2,1,1,1,2
1194,3295,Geranium lucidum,-3.786107,56.74177,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,2952116114,NA,HUMAN_OBSERVATION,1994,8,12,1994-08-12,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,1,1,1,1,1
1195,3296,Geranium lucidum,-7.818895,54.263281,fpwktinv,GBR,NA,PRESENT,70.7,CEDaR,3054701766,NA,HUMAN_OBSERVATION,1994,8,26,1994-08-26,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,3,1,1,1
1196,3299,Geranium lucidum,-1.484035,51.83383,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3106234658,NA,HUMAN_OBSERVATION,1994,11,5,1994-11-05,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,3,1,1,1,2
1197,2877,Geranium lucidum,15.830274,56.158288,"cdround,gass84",SWE,NA,PRESENT,1000,F<U+FFFD>reningen Blekinges flora,2426170858,NA,HUMAN_OBSERVATION,2001,12,31,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
1198,3257,Geranium lucidum,17.594924,59.469959,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,2246939427,NA,HUMAN_OBSERVATION,1995,12,31,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,7,7,7,7,7,7,7
1199,3258,Geranium lucidum,-0.558102,51.811289,fpwktinv,GBR,NA,PRESENT,707.1,Hertfordshire Natural History Society Flora Group,2970568466,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1200,3259,Geranium lucidum,-0.342588,51.754497,fpwktinv,GBR,NA,PRESENT,707.1,Hertfordshire Natural History Society Flora Group,2971293257,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,2,2,2,2
1201,3260,Geranium lucidum,1.344831,52.223604,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3099422190,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1202,3261,Geranium lucidum,-0.998313,51.551062,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3100672887,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1203,3262,Geranium lucidum,-0.214876,51.96169,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3103821317,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1204,3263,Geranium lucidum,-1.887161,53.968522,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103835432,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,2,1,1,1
1205,3264,Geranium lucidum,-0.982912,51.530249,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3104854156,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1206,3265,Geranium lucidum,-0.98802,51.559965,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3105201154,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1207,3266,Geranium lucidum,-0.984123,51.57297,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105826228,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1208,3267,Geranium lucidum,0.15631,51.870948,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3106350912,NA,HUMAN_OBSERVATION,1995,NA,NA,1995-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1209,3209,Geranium lucidum,-2.526439,51.432317,fpwktinv,GBR,NA,PRESENT,707.1,BRERC,2960178252,NA,HUMAN_OBSERVATION,1995,3,4,1995-03-04,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,4,4,4,4,4,4,4
1210,3207,Geranium lucidum,-1.21,40.02,"gass84,colmano,inmano",ESP,NA,PRESENT,707,BDBCV,1500905316,NA,HUMAN_OBSERVATION,1995,3,11,1995-03-11,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,4,1,1,1,4
1211,3208,Geranium lucidum,-4.033568,51.889311,fpwktinv,GBR,NA,PRESENT,70.7,West Wales Biodiversity Information Centre,2909273131,NA,HUMAN_OBSERVATION,1995,3,31,1995-03-31,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,1
1212,3215,Geranium lucidum,-2.07985,51.055815,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105643075,NA,HUMAN_OBSERVATION,1995,4,NA,1995-04-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,1,2
1213,3210,Geranium lucidum,-2.803871,51.379939,fpwktinv,GBR,NA,PRESENT,70.7,BRERC,2958779693,NA,HUMAN_OBSERVATION,1995,4,13,1995-04-13,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1214,3211,Geranium lucidum,-2.798787,51.376827,fpwktinv,GBR,NA,PRESENT,707.1,BRERC,2959177082,NA,HUMAN_OBSERVATION,1995,4,13,1995-04-13,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1215,3213,Geranium lucidum,-2.793437,52.716497,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3057515928,NA,HUMAN_OBSERVATION,1995,4,21,1995-04-21,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1216,3214,Geranium lucidum,1.038495,51.962085,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3101829801,NA,HUMAN_OBSERVATION,1995,4,23,1995-04-23,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1217,3212,Geranium lucidum,-7.654688,54.263821,fpwktinv,GBR,NA,PRESENT,70.7,CEDaR,3054256771,NA,HUMAN_OBSERVATION,1995,4,26,1995-04-26,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,5,2,2,2
1218,3217,Geranium lucidum,14.251206,56.142626,gass84,SWE,NA,PRESENT,100,Lunds Botaniska f<U+FFFD>rening,1438331926,NA,HUMAN_OBSERVATION,1995,5,2,1995-05-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
1219,3218,Geranium lucidum,-0.85,38.28,"gass84,colmano,inmano",ESP,NA,PRESENT,707,BDBCV,1501073323,NA,PRESERVED_SPECIMEN,1995,5,5,1995-05-05,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,1,2
1220,3220,Geranium lucidum,-3.73,41.46,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,VAL,2558261014,NA,PRESERVED_SPECIMEN,1995,5,9,1995-05-09,WGS84,Colecci<U+FFFD>n de plantas vasculares del herbario de la Universitat de Val<U+FFFD>ncia (VAL),"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,3,1,1,1,3
1221,3225,Geranium lucidum,-3.026216,52.636947,fpwktinv,GBR,NA,PRESENT,70.7,SEDN,3057774368,NA,HUMAN_OBSERVATION,1995,5,10,1995-05-10,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,1
1222,3226,Geranium lucidum,-3.035271,52.644959,fpwktinv,GBR,NA,PRESENT,70.7,SEDN,3057956707,NA,HUMAN_OBSERVATION,1995,5,10,1995-05-10,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,1
1223,3219,Geranium lucidum,-1.2,39.84,"gass84,colmano,inmano",ESP,NA,PRESENT,707,BDBCV,1501635681,NA,UNKNOWN,1995,5,14,1995-05-14,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,4,1,1,1,4
1224,3227,Geranium lucidum,-3.71037,50.599503,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3099402420,NA,HUMAN_OBSERVATION,1995,5,15,1995-05-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
1225,3222,Geranium lucidum,-2.467709,55.630626,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,2956102306,NA,HUMAN_OBSERVATION,1995,5,20,1995-05-20,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1226,3224,Geranium lucidum,11.562036,58.00511,gass84,SWE,NA,PRESENT,100,F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora,3000539761,NA,HUMAN_OBSERVATION,1995,5,21,1995-05-21,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1227,3223,Geranium lucidum,-0.19886,51.725406,fpwktinv,GBR,NA,PRESENT,707.1,Hertfordshire Natural History Society Flora Group,2971179414,NA,HUMAN_OBSERVATION,1995,5,24,1995-05-24,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,3,1,1,1
1228,3221,Geranium lucidum,-2.693699,55.656512,fpwktinv,GBR,1,PRESENT,70.7,BSBI,2950618057,NA,HUMAN_OBSERVATION,1995,5,27,1995-05-27,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1229,3216,Geranium lucidum,12.3464,58.215328,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,853818095,NA,HUMAN_OBSERVATION,1995,5,28,1995-05-28,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1230,3238,Geranium lucidum,-1.770595,51.415743,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3105820862,NA,HUMAN_OBSERVATION,1995,6,NA,1995-06-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,1,2
1231,3233,Geranium lucidum,-5.056,43.024,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,LEB,1851407734,NA,PRESERVED_SPECIMEN,1995,6,2,1995-06-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,4,1,1,1,3
1232,3230,Geranium lucidum,12.263198,58.213048,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,853567678,NA,HUMAN_OBSERVATION,1995,6,5,1995-06-05,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1233,3235,Geranium lucidum,11.303268,58.504517,"cdround,gass84",SWE,NA,PRESENT,100,F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora,3050116585,NA,HUMAN_OBSERVATION,1995,6,7,1995-06-07,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1234,3232,Geranium lucidum,-5.123,42.834,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,LEB,1851356107,NA,PRESERVED_SPECIMEN,1995,6,8,1995-06-08,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1235,3231,Geranium lucidum,14.61232,58.249442,gass84,SWE,NA,PRESENT,100,ArtDatabanken,854398246,NA,HUMAN_OBSERVATION,1995,6,10,1995-06-10,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
1236,3237,Geranium lucidum,-1.242716,51.424313,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3102427149,NA,HUMAN_OBSERVATION,1995,6,10,1995-06-10,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
1237,3229,Geranium lucidum,12.214501,57.987033,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,853551322,NA,HUMAN_OBSERVATION,1995,6,13,1995-06-13,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1238,3234,Geranium lucidum,11.264703,58.509181,"cdround,gass84",SWE,NA,PRESENT,100,F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora,3000939869,NA,HUMAN_OBSERVATION,1995,6,16,1995-06-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1239,3228,Geranium lucidum,18.089573,59.233416,"cdround,gass84",SWE,NA,PRESENT,25,ArtDatabanken,852635491,NA,HUMAN_OBSERVATION,1995,6,17,1995-06-17,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1240,3236,Geranium lucidum,-0.360238,51.845158,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3100752690,NA,HUMAN_OBSERVATION,1995,6,21,1995-06-21,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
1241,3243,Geranium lucidum,12.085143,57.396866,gass84,SWE,NA,PRESENT,250,Hallands botaniska f<U+FFFD>rening,855956486,NA,HUMAN_OBSERVATION,1995,7,1,1995-07-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,2,1,1,2
1242,3244,Geranium lucidum,12.106811,57.396605,gass84,SWE,NA,PRESENT,250,Hallands botaniska f<U+FFFD>rening,855957065,NA,HUMAN_OBSERVATION,1995,7,1,1995-07-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,2,1,1,2
1243,3247,Geranium lucidum,-3.530922,51.765647,fpwktinv,GBR,NA,PRESENT,70.7,BIS,2938958534,NA,HUMAN_OBSERVATION,1995,7,1,1995-07-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,2
1244,3240,Geranium lucidum,13.093987,58.590904,gass84,SWE,NA,PRESENT,100,ArtDatabanken,853644931,NA,HUMAN_OBSERVATION,1995,7,2,1995-07-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,7,7,7,7,7,7,7
1245,3249,Geranium lucidum,-7.952275,54.374804,fpwktinv,GBR,NA,PRESENT,70.7,CEDaR,3054506214,NA,HUMAN_OBSERVATION,1995,7,7,1995-07-07,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,4,1,1,1
1246,3241,Geranium lucidum,13.010974,58.574754,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,853668824,NA,HUMAN_OBSERVATION,1995,7,9,1995-07-09,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,1,1,1,1,1
1247,3245,Geranium lucidum,13.196108,56.017017,gass84,SWE,NA,PRESENT,100,Lunds Botaniska f<U+FFFD>rening,1436147399,NA,HUMAN_OBSERVATION,1995,7,11,1995-07-11,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
1248,3246,Geranium lucidum,-4.929,42.882,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,LEB,1851334163,NA,PRESERVED_SPECIMEN,1995,7,11,1995-07-11,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1249,3242,Geranium lucidum,13.081896,58.59155,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,853738101,NA,HUMAN_OBSERVATION,1995,7,15,1995-07-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,1,1,1,1,1
1250,3248,Geranium lucidum,11.316311,58.497876,"cdround,gass84",SWE,NA,PRESENT,100,F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora,3050190474,NA,HUMAN_OBSERVATION,1995,7,21,1995-07-21,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1251,3239,Geranium lucidum,11.978765,57.57931,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,853139420,NA,HUMAN_OBSERVATION,1995,7,23,1995-07-23,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
1252,3250,Geranium lucidum,-5.026,42.871,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,707,LEB,1851370241,NA,PRESERVED_SPECIMEN,1995,8,5,1995-08-05,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,4,1,1,1,3
1253,3254,Geranium lucidum,-4.092445,55.073951,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,2952449210,NA,HUMAN_OBSERVATION,1995,9,16,1995-09-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,1,2,1,1,1
1254,3252,Geranium lucidum,10.37431519,60.0995622,"cdrep,incomis,inmafu",NOR,NA,PRESENT,707,O,1701791938,NA,PRESERVED_SPECIMEN,1995,9,22,1995-09-22,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,2,1,1,1,2
1255,3253,Geranium lucidum,10.37391553,60.09056184,"cdrep,incomis,inmafu",NOR,NA,PRESENT,707,O,1702000095,NA,PRESERVED_SPECIMEN,1995,9,22,1995-09-22,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,2,1,1,1,2
1256,3255,Geranium lucidum,-5.483031,56.113398,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,2942417457,NA,HUMAN_OBSERVATION,1995,10,17,1995-10-17,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,1,4,1,1,1
1257,3194,Geranium lucidum,15.300744,57.779949,gass84,SWE,NA,PRESENT,100,ArtDatabanken,1428995299,NA,HUMAN_OBSERVATION,1996,10,16,1996-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,2,1,1,1,2
1258,3198,Geranium lucidum,15.537064,58.350303,"cdround,gass84",SWE,NA,PRESENT,150,ArtDatabanken,1065764556,NA,HUMAN_OBSERVATION,1996,12,31,1996-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,1,1,1,1
1259,3199,Geranium lucidum,14.83415,58.221914,"cdround,gass84",SWE,NA,PRESENT,250,ArtDatabanken,1428996512,NA,HUMAN_OBSERVATION,1996,12,31,1996-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,2,1,1,1,2
1260,3200,Geranium lucidum,16.949691,59.536446,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,1837626963,NA,HUMAN_OBSERVATION,1996,12,31,1996-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,7,7,7,7,7,7,7
