SciName,eventDate,year,fid,decimallon,decimallat,issues,countryCod,occurrence,coordinate,institutio,references,basisOfRec,month,day,geodeticDa,datasetNam,catalogNum,layer,path
Geranium lucidum,2016-10-05,2016,1121,-2.618224,52.888343,fpwktinv,GBR,PRESENT,707.1,SEDN,NA,HUMAN_OBSERVATION,10,5,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-11-13,2016,1122,4.87836,51.33076,refuriiv,BEL,PRESENT,700,INBO,NA,HUMAN_OBSERVATION,11,13,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),4703507,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-11-01,2016,1123,9.11298,41.83121,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,11,1,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-11-28,2016,1124,9.15247,41.75661,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,11,28,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-11-29,2016,1125,9.0829,41.77912,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,11,29,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-11-25,2016,1126,-2.613587,51.494835,fpwktinv,GBR,PRESENT,707.1,BRERC,NA,HUMAN_OBSERVATION,11,25,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-11-24,2016,1128,-2.584434,51.468009,fpwktinv,GBR,PRESENT,707.1,BRERC,NA,HUMAN_OBSERVATION,11,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-12-03,2016,1130,9.19186,41.682,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,12,3,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-12-31,2016,1131,-2.727384,51.404267,fpwktinv,GBR,PRESENT,707.1,BRERC,NA,HUMAN_OBSERVATION,12,31,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-12-07,2016,1133,-2.382368,51.405901,fpwktinv,GBR,PRESENT,707.1,BRERC,NA,HUMAN_OBSERVATION,12,7,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2016-01-01,2016,1134,-3.062923,52.840246,fpwktinv,GBR,PRESENT,707.1,SEDN,NA,HUMAN_OBSERVATION,NA,NA,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-01-01,2015,1136,4.34761,51.03522,refuriiv,BEL,PRESENT,700,INBO,NA,HUMAN_OBSERVATION,1,1,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),4570934,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-01-03,2015,1137,-3.385652,55.919778,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,1,3,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-01-07,2015,1138,-3.061762,57.662775,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,1,7,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-01-09,2015,1139,-4.13818,57.061552,fpwktinv,GBR,PRESENT,0.7,BSBI,NA,HUMAN_OBSERVATION,1,9,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-02-24,2015,1140,-3.614251,57.610214,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,2,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-02-25,2015,1141,-2.44361,57.414043,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,2,25,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-02-24,2015,1142,-2.895211,52.625873,fpwktinv,GBR,PRESENT,707.1,SEDN,NA,HUMAN_OBSERVATION,2,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-03-17,2015,1143,14.14472,57.781965,gass84,SWE,PRESENT,100,ArtDatabanken,NA,HUMAN_OBSERVATION,3,17,WGS84,NA,49671858,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-03-09,2015,1144,-6.8,38.57,,ESP,PRESENT,550,CICYTEX,NA,PRESERVED_SPECIMEN,3,9,WGS84,Herbario HSS,63414,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-04,2015,1145,17.693263,59.000528,gass84,SWE,PRESENT,150,ArtDatabanken,NA,HUMAN_OBSERVATION,4,4,WGS84,NA,50115517,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-17,2015,1146,11.872809,57.817551,gass84,SWE,PRESENT,10,ArtDatabanken,NA,HUMAN_OBSERVATION,4,17,WGS84,NA,50415394,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-04,2015,1147,21.86705,36.935669,"cdround,gass84,colmano,inmano",GRC,PRESENT,250,naturgucker,NA,HUMAN_OBSERVATION,4,4,WGS84,NA,-1052711615,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-26,2015,1148,17.664642,59.433876,"cdround,gass84",SWE,PRESENT,10,ArtDatabanken,NA,HUMAN_OBSERVATION,4,26,WGS84,NA,113274245,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-14,2015,1149,9.42768,42.24289,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,4,14,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-29,2015,1150,-3.363669,55.749292,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,4,29,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-17,2015,1151,-4.176116,54.883727,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,4,17,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-13,2015,1152,-3.291523,55.421629,fpwktinv,GBR,PRESENT,70.7,NTS,NA,HUMAN_OBSERVATION,4,13,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-12,2015,1153,-2.792297,52.653576,fpwktinv,GBR,PRESENT,707.1,SEDN,NA,HUMAN_OBSERVATION,4,12,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-17,2015,1154,-3.136667,52.821583,fpwktinv,GBR,PRESENT,707.1,SEDN,NA,HUMAN_OBSERVATION,4,17,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-14,2015,1155,-2.761019,52.554891,fpwktinv,GBR,PRESENT,707.1,SEDN,NA,HUMAN_OBSERVATION,4,14,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-04-12,2015,1156,-2.777516,52.653673,fpwktinv,GBR,PRESENT,707.1,SEDN,NA,HUMAN_OBSERVATION,4,12,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-24,2015,1159,15.825036,56.14675,"cdround,gass84",SWE,PRESENT,250,ArtDatabanken,NA,HUMAN_OBSERVATION,5,24,WGS84,NA,51427517,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-28,2015,1162,17.634127,59.517946,"cdround,gass84",SWE,PRESENT,50,ArtDatabanken,NA,HUMAN_OBSERVATION,5,28,WGS84,NA,51688181,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-21,2015,1163,3.74693,51.17742,refuriiv,BEL,PRESENT,700,INBO,NA,HUMAN_OBSERVATION,5,21,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),4413634,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-20,2015,1164,-122.683538,45.548882,,USA,PRESENT,3,iNaturalist,https://www.inaturalist.org/observations/1527387,HUMAN_OBSERVATION,5,20,WGS84,iNaturalist research-grade observations,1527387,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-11,2015,1165,15.615334,58.361086,gass84,SWE,PRESENT,5,ArtDatabanken,NA,HUMAN_OBSERVATION,5,11,WGS84,NA,51238697,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-02,2015,1167,11.297483,58.492763,"cdround,gass84",SWE,PRESENT,100,ArtDatabanken,NA,HUMAN_OBSERVATION,5,2,WGS84,NA,50861778,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-14,2015,1169,15.099512,56.249803,gass84,SWE,PRESENT,25,ArtDatabanken,NA,HUMAN_OBSERVATION,5,14,WGS84,NA,51265895,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-12,2015,1170,12.471814,58.740364,gass84,SWE,PRESENT,50,ArtDatabanken,NA,HUMAN_OBSERVATION,5,12,WGS84,NA,51277951,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-05,2015,1171,-0.6,38.65,"gass84,colmano,inmano",ESP,PRESENT,707,BDBCV,NA,HUMAN_OBSERVATION,5,5,WGS84,NA,1707597,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-16,2015,1173,-0.48,38.76,"gass84,colmano,inmano",ESP,PRESENT,707,BDBCV,NA,HUMAN_OBSERVATION,5,16,WGS84,NA,1927749,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-09,2015,1174,-0.475574,51.314016,cdround,GBR,PRESENT,257,iNaturalist,https://www.inaturalist.org/observations/10826415,HUMAN_OBSERVATION,5,9,WGS84,iNaturalist research-grade observations,10826415,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-11,2015,1176,-5.58,40.11,,ESP,PRESENT,550,CICYTEX,NA,PRESERVED_SPECIMEN,5,11,WGS84,Herbario HSS,65358,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-03,2015,1177,11.474726,42.845554,cdround,ITA,PRESENT,8,iNaturalist,https://www.inaturalist.org/observations/41447672,HUMAN_OBSERVATION,5,3,WGS84,iNaturalist research-grade observations,41447672,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-19,2015,1178,-3.928156,54.914882,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,19,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-19,2015,1179,-4.657167,56.024735,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,19,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-20,2015,1180,-3.048307,56.462209,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,20,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-20,2015,1181,-4.334379,57.37971,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,20,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-02,2015,1182,-4.1478,57.489058,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,2,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-20,2015,1183,-4.0973,54.867137,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,20,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-30,2015,1184,-3.221452,55.786731,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,30,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-17,2015,1185,-3.185749,55.66128,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,17,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-24,2015,1188,-2.607592,51.482773,fpwktinv,GBR,PRESENT,7.1,BRERC,NA,HUMAN_OBSERVATION,5,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-24,2015,1189,-2.592337,51.48348,fpwktinv,GBR,PRESENT,7.1,BRERC,NA,HUMAN_OBSERVATION,5,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-16,2015,1190,-2.529225,51.486704,fpwktinv,GBR,PRESENT,70.7,BRERC,NA,HUMAN_OBSERVATION,5,16,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-11,2015,1191,-2.636317,51.487566,fpwktinv,GBR,PRESENT,7.1,BRERC,NA,HUMAN_OBSERVATION,5,11,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-07,2015,1192,-2.641007,51.39578,fpwktinv,GBR,PRESENT,707.1,BRERC,NA,HUMAN_OBSERVATION,5,7,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-12,2015,1193,-4.018292,40.499573,,ESP,PRESENT,237,iNaturalist,https://www.inaturalist.org/observations/62614592,HUMAN_OBSERVATION,5,12,WGS84,iNaturalist research-grade observations,62614592,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-09,2015,1194,3.27951,43.67156,,FRA,PRESENT,10,iNaturalist,https://www.inaturalist.org/observations/66605789,HUMAN_OBSERVATION,5,9,WGS84,iNaturalist research-grade observations,66605789,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-08,2015,1197,-7.367411,41.294529,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,8,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs � Construction Phase II (2015-2016) & Flooding  Phase [2016-2017],77637,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-11,2015,1199,-7.191802,41.388332,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,11,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs � Construction Phase II (2015-2016) & Flooding  Phase [2016-2017],103845,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-13,2015,1204,-7.422689,41.239545,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,13,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs � Construction Phase II (2015-2016) & Flooding  Phase [2016-2017],191829,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-12,2015,1206,-7.33068,41.35668,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,12,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs � Construction Phase II (2015-2016) & Flooding  Phase [2016-2017],55797,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-08,2015,1211,-7.372522,41.292779,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,8,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs � Construction Phase II (2015-2016) & Flooding  Phase [2016-2017],85749,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-08,2015,1214,-7.3768,41.287168,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,8,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs � Construction Phase II (2015-2016) & Flooding  Phase [2016-2017],100101,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-07,2015,1219,-7.403437,41.242276,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,7,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs � Construction Phase II (2015-2016) & Flooding  Phase [2016-2017],174357,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2015-05-30,2015,1220,-2.385282,52.513109,fpwktinv,GBR,PRESENT,70.7,SEDN,NA,HUMAN_OBSERVATION,5,30,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
